zipcode,longitude,latitude,number_of_orders
68445,-48.6214334440214,-1.5071125078677,6
68447,-48.7015098236502,-1.51736122049078,4
68448,-48.7680177335353,-1.56579801664118,1
68450,-48.76691590217,-1.89624304006031,4
68455,-49.6787979841328,-3.82893194402796,7
68456,-49.6806608750116,-3.77054681578703,3
68458,-49.6683215219328,-3.76493736839232,3
68459,-49.6691961921714,-3.76993781106489,4
68464,-49.6720092567191,-3.75354744870959,3
68470,-49.857139229621,-1.99931656093658,2
68473,-49.9579369353221,-4.2510743365326,2
68485,-50.508197,-3.69985799999995,6
68488,-49.5659103852387,-3.77525194949124,3
68500,-49.1388841267567,-5.35307231671049,3
68501,-49.1245820276602,-5.37405511581422,4
68503,-49.1067542993694,-5.36831656282301,9
68505,-49.0994159680605,-5.34841614646427,1
68507,-49.086681184,-5.36261499999995,3
68509,-49.1161015316209,-5.3658538942079,1
68514,-49.1249913355347,-5.36705532973224,1
68515,-49.8985515,-6.085818,27
68516,-49.8392824207911,-6.1006559420589,4
68520,-48.7324310293958,-5.53842069187223,1
68525,-48.5978530054319,-5.04997221681508,3
68530,-50.0523643398478,-7.3129111494478,3
68537,-49.8465277396235,-6.54995860376469,9
68540,-49.263572102221,-8.25777715156902,7
68543,-49.7035728652191,-7.56202888640985,1
68545,-50.0415708274422,-7.83446922905681,1
68550,-50.0294991589202,-8.03741393730813,2
68551,-50.0472729119914,-8.04043860072675,1
68552,-50.0365653793116,-8.03794388749189,4
68553,-50.0212617341413,-8.02839881376221,4
68554,-50.0489140676104,-8.04257881622651,2
68555,-49.9414927021133,-7.1041004003307,6
68557,-49.9394391168951,-7.09313123440411,3
68560,-50.3473546498511,-9.32840372936482,3
68575,-48.8683848790322,-6.44799606459145,1
68580,-49.3253823757618,-5.13302257714099,1
68585,-49.0770737108525,-4.92042521629736,1
68590,-49.1179173853258,-4.45144733756167,6
68600,-46.7627087644709,-1.0562666986038,9
68610,-46.6332043208687,-1.01989129699559,3
68618,-46.9679186254539,-2.2678960903589,1
68620,-46.1373600637308,-1.20123712893858,1
68625,-47.3531345727503,-2.9924441520038,5
68626,-47.3595354273103,-2.99402078226262,4
68627,-47.3568123267458,-3.01357525147118,5
68628,-47.3535357031408,-2.98718355298909,4
68632,-47.5016159025404,-3.74502201352881,1
68633,-47.5623369399856,-4.29672359708408,5
68637,-47.4951023417821,-2.56072162854801,2
68638,-48.072871250846,-4.77512856939912,9
68639,-49.0989418191324,-3.84923918103085,3
68640,-47.1232104416379,-1.54802852137555,1
68645,-47.3055487956274,-1.36286918222228,2
68647,-46.9068081838419,-1.0805063735547,1
68650,-47.0709423083764,-1.75508145982967,3
68658,-47.55940238929,-2.13499641838843,1
68660,-47.4765860416628,-1.62238613053256,5
68665,-47.0476615989954,-1.93271364418069,3
68675,-47.552127792704,-2.05187232340199,2
68680,-48.1523596384737,-2.41779337743845,1
68682,-48.2492243376318,-2.41931411988413,5
68685,-47.9481697541624,-1.99247991771825,3
68695,-48.9538079556082,-2.94773773710292,4
68700,-47.1689646035798,-1.18879053469302,4
68702,-47.185964156732,-1.19806025614122,1
68719,-47.2303385,-0.823259999999948,2
68725,-47.6215795567153,-1.12191539219474,1
68730,-47.3900526080411,-1.20641380552602,1
68738,-47.5700613398354,-1.34802611913409,2
68740,-47.9274250032839,-1.295270747671,3
68741,-47.9420518236922,-1.29994466597801,2
68742,-47.9477700822806,-1.29614992908447,4
68743,-47.9339056942895,-1.28975671761898,4
68745,-47.914640671523,-1.30196696347358,4
68746,-47.8979704954983,-1.30171375256277,5
68750,-47.8569612718336,-0.738087914310533,3
68780,-48.1387266152973,-0.847952530861682,3
68786,-48.1334419373653,-1.15513620183906,1
68790,-48.1618640293719,-1.29877997216807,5
68792,-48.058150448131,-1.30166208685366,1
68795,-48.2629330990822,-1.36510714445633,2
68798,-48.2934081187268,-1.2266064202606,1
68800,-50.4811737914343,-1.67536524114002,1
68815,-49.7953026967969,-1.81332712112882,1
68820,-49.5320831407582,-1.71814198845578,2
68900,-51.0635004261532,0.035899351627026,12
68901,-51.0785768417404,0.0402530563973179,8
68902,-51.0903307004905,0.0371315833136495,4
68903,-51.0863007448857,0.004616999999996,7
68904,-51.0915309250466,0.0091346517129429,3
68905,-51.0486126845544,0.0449492316842115,1
68906,-51.1235402472378,0.027502444816341,3
68907,-51.0507282084766,0.069916676324915,2
68908,-51.057356697703,0.0490969345087335,8
68909,-51.0543196656254,0.0881862458710302,6
68920,-53.0457515,1.21146900000006,2
68924,-52.41202,-0.812359999999956,1
68925,-51.1607462216875,-0.0535231382433362,3
68926,-51.1607462216875,-0.0535231382433362,1
68927,-51.1584732689074,-0.0509263327693188,3
68928,-51.1800062139558,-0.0358323063511451,2
68980,-51.830146440007,3.84490149057006,1
68997,-51.4133888563765,0.711916847851402,1
69005,-60.0234688751211,-3.13562268255168,2
69007,-59.92157475,-3.0920355,1
69010,-60.0218330342778,-3.12910441993188,4
69018,-60.0068292795309,-2.97338949294214,2
69020,-60.051231,-3.0837886239252,6
69021,-60.0414885364995,-3.00299467055225,1
69025,-60.0291396618097,-3.11881054731953,5
69027,-59.9877450073334,-3.10951780042489,2
69029,-60.0399611246177,-3.11687536886142,2
69030,-60.0448364635005,-3.10868041326678,1
69033,-60.0381171042184,-3.11155574049282,4
69035,-60.049792944849,-3.11552271222522,3
69036,-60.0654978702464,-3.08629125229381,1
69037,-60.0860595364418,-3.07597264147354,8
69038,-60.0663114271452,-3.07420979516995,1
69040,-60.0406494569796,-3.08432826755726,3
69041,-60.0248612013915,-3.02160880004798,4
69042,-60.043717388424,-3.0828814365803,4
69043,-59.9360050217843,-3.07634542492353,3
69044,-60.0551431085175,-3.06756383458363,4
69045,-60.0526709526805,-3.07082473688614,1
69047,-60.049145682209,-3.0519936880374,1
69049,-60.0261824707139,-3.05353766472388,1
69050,-60.02657395395,-3.09743148331599,6
69054,-60.0067440940908,-3.07087800360668,9
69055,-60.0107262747706,-3.08030684984708,3
69057,-60.014358,-3.0947625,2
69058,-59.9950953639142,-3.05352503557392,3
69060,-59.9997839467487,-3.09846922616676,5
69063,-59.9943480976975,-3.11877869608747,3
69065,-60.0058519103526,-3.12941051457095,1
69067,-59.9869466297536,-3.10027071495759,1
69068,-59.9961834220094,-3.12530349653755,1
69070,-60.0092071866524,-3.14362020483004,2
69074,-60.0031820610909,-3.13614173472728,3
69075,-59.9513755073576,-3.10453591840267,3
69077,-59.9818647053783,-3.12042845184374,2
69078,-59.9893758753823,-3.11530030613422,4
69079,-60.0074546128167,-3.10774704302037,1
69082,-59.96258325,-3.07528649999999,4
69085,-59.9542179780715,-3.0733655342778,3
69086,-59.9262975364995,-3.07369758090483,3
69087,-59.9370181028334,-3.0532953455479,1
69088,-59.9322966494604,-3.03072833305443,2
69089,-59.9416045459346,-3.08540507216227,3
69090,-59.9942594850277,-3.03508157275885,2
69093,-60.0119505,-3.04413299999999,2
69095,-59.9776103294477,-3.01578551457095,1
69096,-59.97459790161,-3.03779574271452,1
69098,-59.9616454977783,-3.05533900582837,2
69099,-59.9589803285603,-3.04411953550959,3
69103,-58.4333756609857,-3.12836425827955,1
69180,-58.1559415126196,-3.12902819635976,2
69301,-60.6691302871864,2.81407656761863,7
69303,-60.6758668427341,2.80329877166507,5
69304,-60.6841749351682,2.82414407104999,1
69305,-60.675954498238,2.83015958594798,4
69306,-60.6691147698163,2.8338823112209,3
69307,-60.6638122254907,2.85992919536483,4
69308,-60.6857380295209,2.79875605312375,1
69309,-60.6952638193429,2.81299653810587,5
69311,-60.7127186492189,2.84462474985718,1
69312,-60.7239910493909,2.81587665415005,3
69313,-60.7286988755788,2.81759524244716,3
69314,-60.7372103143604,2.81555935701728,4
69316,-60.7544596597945,2.79760630348758,1
69317,-60.773733,2.810664,3
69380,-59.8290565764165,3.35823203840654,1
69460,-63.1353267017256,-4.12595343374692,1
69800,-63.0330883107034,-7.50897814395983,4
69900,-67.8096557985726,-9.97456238336677,14
69901,-67.7863487760797,-9.95725221101492,8
69903,-67.812649171389,-9.92554462975359,3
69905,-67.8033980869097,-9.97162668381498,1
69906,-67.8076629741743,-9.99540046486219,2
69908,-67.7833204681161,-10.0137673114487,1
69909,-67.7946580875112,-10.0335879682846,1
69911,-67.7778255,-10.008036,5
69912,-67.8434565061546,-9.9863541104064,4
69915,-67.8378694561901,-9.97510783589,9
69917,-67.8842696472387,-9.9505917238444,2
69918,-67.83511725,-9.926145,13
69919,-67.8515107659999,-9.95131749999996,7
69925,-67.728775293951,-10.1569311874192,2
69927,-67.5395767823303,-9.59299104817409,1
69930,-68.508006985532,-10.6448482602617,2
69932,-68.7420031987949,-11.011463117303,1
69934,-68.7409411978074,-11.025082490313,1
69950,-69.2590519004134,-8.83388593291521,1
69980,-72.6667055488147,-7.63110772413244,3
70040,-47.8746815799425,-15.7977815415313,4
70043,-47.8709235,-15.7989285,1
70057,-47.8806550578511,-15.7904386131052,1
70067,-47.87010225,-15.7991895,1
70070,-47.8916510091466,-15.7888699428127,6
70077,-47.8844391881036,-15.7907666629648,4
70160,-47.8605270074118,-15.8003871773738,4
70200,-47.916126,-15.8364675,4
70210,-47.9211875257811,-15.8485991065654,4
70232,-47.8854822515199,-15.8055179812829,2
70233,-47.88963225,-15.8081805,3
70234,-47.891466,-15.8114925,5
70235,-47.8936563929788,-15.812658217593,4
70236,-47.8855125,-15.8077755,4
70238,-47.889460560265,-15.8129433769157,3
70239,-47.8901911950799,-15.815779128909,1
70252,-47.8956814788444,-15.8156357741149,2
70253,-47.8983863735012,-15.8170236492888,1
70254,-47.9010865595591,-15.8207628571613,1
70255,-47.8937537973296,-15.8180124737298,4
70256,-47.8957978616046,-15.8196177567941,2
70257,-47.8997188925625,-15.8213007104963,1
70258,-47.9029776168251,-15.8234751667782,1
70272,-47.904023348265,-15.8225862292488,1
70273,-47.9058584343814,-15.8234812798638,2
70274,-47.90956725,-15.8263245,1
70275,-47.912049,-15.828687,4
70276,-47.90504475,-15.825501,3
70277,-47.907796232963,-15.8269305277837,2
70278,-47.9092287840615,-15.8297926383519,2
70292,-47.9143665,-15.83037,3
70293,-47.9170125,-15.8313465,3
70294,-47.919123,-15.833817,4
70295,-47.9234475,-15.834807,2
70297,-47.9160112222034,-15.832939715385,4
70298,-47.9191119929446,-15.8368582297304,3
70299,-47.920760038812,-15.8387571844465,1
70330,-47.890152,-15.803541,3
70331,-47.8982413963975,-15.8043214186374,3
70336,-47.8941932735433,-15.8050686598228,1
70337,-47.8958085,-15.8063805,4
70340,-47.8935500981107,-15.7980917611796,6
70342,-47.891169,-15.8056965,2
70344,-47.8953075839704,-15.8104252411559,4
70345,-47.8988717790558,-15.8133043604721,1
70350,-47.9017648818554,-15.8076358902217,4
70351,-47.9056219126454,-15.8107845619643,3
70352,-47.8986342033305,-15.8092252327304,2
70353,-47.9000929494411,-15.8100720758384,1
70355,-47.90584125,-15.8149845,3
70360,-47.9122884151367,-15.8174944666693,2
70361,-47.9171525922762,-15.8184427159618,3
70363,-47.9112704467377,-15.8186052639147,5
70364,-47.9126795130938,-15.8200584281249,2
70373,-47.9093790443711,-15.8208741334134,1
70374,-47.9113155,-15.8232105,1
70375,-47.9138265,-15.825033,1
70380,-47.9215852302457,-15.8232135492473,1
70382,-47.91927825,-15.824034,2
70383,-47.92094325,-15.8265405,4
70384,-47.92446675,-15.826959,5
70385,-47.9236879464764,-15.8302145669045,2
70386,-47.9247975,-15.832098,1
70387,-47.92819725,-15.829938,1
70390,-47.9029751354377,-15.8033744104968,12
70402,-47.8747112106467,-15.802477586806,1
70422,-47.8925856261604,-15.824901524311,1
70610,-47.9112827196015,-15.7959644154109,5
70630,-47.9301825405241,-15.7707428061035,4
70632,-47.9358,-15.7583565,2
70634,-47.925837128744,-15.7471131273877,1
70636,-47.9117956238847,-15.7082510107347,1
70640,-47.9342484425529,-15.7837428126551,2
70645,-47.9323349864212,-15.7821055043648,2
70648,-47.9363879106164,-15.7889434733584,5
70650,-47.943648,-15.799527,8
70655,-47.9390598071763,-15.7930456415394,5
70658,-47.9348514181837,-15.7907008436432,15
70660,-47.93843925,-15.808248,11
70670,-47.9199065052845,-15.7991013268951,19
70673,-47.93582925,-15.8065245,37
70675,-47.93006475,-15.794415,2
70680,-47.9169,-15.78405,27
70687,-47.907328086589,-15.815976328611,15
70711,-47.8806550578511,-15.7904386131052,2
70712,-47.8831332075713,-15.7875091809683,1
70719,-47.889102050292,-15.7840055512147,1
70722,-47.88345375,-15.781779,1
70730,-47.88864,-15.779718,3
70732,-47.88355725,-15.77943,3
70734,-47.8845068623489,-15.7721787159463,8
70735,-47.886610757366,-15.7786997961242,2
70736,-47.8869039736983,-15.7761464524959,6
70737,-47.8854744677997,-15.7734586100467,8
70740,-47.89016775,-15.7698,5
70741,-47.892636,-15.7636485,1
70742,-47.88321525,-15.7695525,1
70743,-47.883924,-15.7669875,5
70744,-47.88525825,-15.7625955,5
70745,-47.8870579322697,-15.7695151610225,6
70746,-47.886798386312,-15.7676850551008,3
70747,-47.88795375,-15.764859,4
70750,-47.8953116570292,-15.7546329096789,9
70752,-47.88611325,-15.76098,1
70753,-47.8872032717186,-15.7562546254813,1
70754,-47.8882107599537,-15.7532955055871,4
70755,-47.89071675,-15.7607775,1
70756,-47.887812,-15.756624,6
70757,-47.8916325,-15.754968,4
70760,-47.898207,-15.7468455,5
70762,-47.8906209152956,-15.7510176994683,3
70763,-47.8910340781628,-15.7478001420629,4
70764,-47.892618,-15.7451715,2
70765,-47.8932860866029,-15.7511578342762,4
70766,-47.8941705,-15.7479615,2
70767,-47.894445,-15.746058,4
70770,-47.8983735,-15.732234,6
70772,-47.893527,-15.742332,4
70773,-47.89320525,-15.73776,8
70774,-47.89462725,-15.7439025,3
70775,-47.8968728731059,-15.7389833120469,4
70790,-47.9018311883923,-15.7460612232624,8
70800,-47.8659316315713,-15.7557996031218,8
70801,-47.8487287821282,-15.7935497421663,3
70804,-47.8527098361129,-15.7955405856367,1
70830,-47.87400825,-15.7776255,2
70833,-47.8777725,-15.7792095,4
70834,-47.8764855,-15.7821795,3
70835,-47.8753988563247,-15.7770747397375,3
70842,-47.8786126642081,-15.7759539328416,2
70843,-47.87845875,-15.7724595,3
70844,-47.8795422462992,-15.7694254932625,2
70845,-47.8767790466553,-15.774458712143,1
70846,-47.8768097187511,-15.7698799482752,1
70847,-47.878362,-15.7681395,2
70854,-47.8832952202251,-15.7601050665797,2
70855,-47.878131775372,-15.7655128907053,6
70856,-47.8786363684376,-15.761172953339,2
70857,-47.87990325,-15.759918,2
70862,-47.8846804400181,-15.7554653318978,7
70863,-47.88396,-15.7530915,3
70864,-47.8843495353826,-15.7499673075001,3
70865,-47.88189675,-15.753699,2
70867,-47.8822353116399,-15.7482797078177,1
70872,-47.8874264331151,-15.7475801318592,4
70873,-47.88732375,-15.742647,2
70874,-47.88819675,-15.7399335,1
70875,-47.8891842644988,-15.7380241737549,4
70876,-47.8847668760814,-15.7477989173876,1
70878,-47.8872642109628,-15.7387632743703,3
70879,-47.8877265,-15.736905,2
70908,-47.856663,-15.7652845969535,1
71009,-47.8858278033643,-15.78732657121,3
71010,-47.9829960725194,-15.8149674961839,21
71015,-47.988239015415,-15.8254992621139,18
71020,-47.9774549546782,-15.820608327448,23
71050,-47.9716628200524,-15.8392760306355,17
71060,-47.9833264124414,-15.8336164098368,23
71065,-47.9812967499112,-15.8436635139746,19
71070,-47.985274981305,-15.84494561198,26
71090,-47.9957207185657,-15.8156132185657,2
71100,-47.988693,-15.80796,2
71200,-47.968281,-15.805755,3
71205,-47.9490044415432,-15.7955855241975,1
71215,-47.95696125,-15.81777,6
71218,-47.964695350559,-15.8171278137328,3
71225,-47.9893297343143,-15.7934691993511,2
71250,-48.0025420871363,-15.7765562422669,3
71503,-47.8854778302845,-15.713439558428,19
71505,-47.8627743928961,-15.7324014380281,10
71510,-47.8896963544494,-15.7247066903499,3
71515,-47.8378490690897,-15.7488908771215,5
71520,-47.8659716427023,-15.7370828506904,5
71530,-47.843047823955,-15.7579779505561,2
71535,-47.8341718477696,-15.7519480449536,1
71540,-47.8794568571409,-15.7071552142901,4
71570,-47.780595,-15.781842,1
71571,-47.7766395,-15.774453,5
71572,-47.7810925050217,-15.7675868238149,5
71573,-47.7838936224018,-15.7644360577299,1
71596,-47.782134,-15.7794345,2
71605,-47.9112296579199,-15.8562178891935,2
71610,-47.9139885,-15.853437,1
71615,-47.9023447322985,-15.8496512586705,3
71625,-47.8697079559987,-15.8389145944948,5
71630,-47.8686405718034,-15.8304044430375,3
71635,-47.8717223549929,-15.841111646614,3
71645,-47.8775298340458,-15.8653924655003,1
71650,-47.867130340412,-15.8579544132668,1
71655,-47.85377625,-15.8479695,2
71660,-47.8474020843673,-15.8444060815973,6
71665,-47.8307655,-15.833268,5
71670,-47.812734,-15.825762,6
71675,-47.80211625,-15.822333,4
71680,-47.8222524224603,-15.8430925287225,48
71691,-47.7742398907226,-15.9064660931807,10
71692,-47.7769854097836,-15.9066192765395,7
71693,-47.7601974517463,-15.9143434736214,6
71694,-47.7528373474804,-15.9081771092442,5
71697,-47.8481012305341,-15.7941971058043,1
71699,-47.848963327226,-15.793056283369,19
71705,-47.9730868452027,-15.8748321343581,3
71710,-47.9793646926343,-15.8755054028613,3
71715,-47.9777915545567,-15.8739584899428,1
71720,-47.9711891612321,-15.8728684894151,5
71725,-47.9507749153039,-15.8507590332595,11
71727,-47.9509964186184,-15.8573613080347,3
71730,-47.8515721393039,-15.793827906262,1
71731,-47.977533418485,-15.8807147043066,1
71735,-47.984069038184,-15.8717703701571,3
71740,-47.9857129243554,-15.9374063137518,1
71741,-47.9477901741757,-15.9161523212741,6
71745,-47.9349565403557,-15.9106099899111,3
71746,-47.9639852503194,-15.9444034156226,1
71805,-48.006349980743,-15.8790873115722,10
71820,-48.0167670128413,-15.886075029963,1
71825,-48.0144318535494,-15.8866204762895,3
71880,-48.0418118655531,-15.9037203148864,5
71881,-48.05054133358,-15.8925981904574,7
71882,-48.0474663465718,-15.9090948926003,4
71900,-48.0388015236714,-15.8323347375395,8
71901,-48.0170611728121,-15.8315074049653,4
71906,-48.0110489635657,-15.8309320168031,10
